,Observation period,ghi_extra,ghi_clear,bhi_clear,dhi_clear,dni_clear,ghi,bhi,dhi,dni,Reliability
2022-04-02 01:00:00+00:00,2022-04-02T01:00:00.0/2022-04-02T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-02 02:00:00+00:00,2022-04-02T02:00:00.0/2022-04-02T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-02 03:00:00+00:00,2022-04-02T03:00:00.0/2022-04-02T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-02 04:00:00+00:00,2022-04-02T04:00:00.0/2022-04-02T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-02 05:00:00+00:00,2022-04-02T05:00:00.0/2022-04-02T06:00:00.0,24.9555,8.3495,2.3616,5.9879,41.3295,8.3495,2.3616,5.9879,41.3295,0.775
2022-04-02 06:00:00+00:00,2022-04-02T06:00:00.0/2022-04-02T07:00:00.0,224.9333,121.185,70.0458,51.1392,395.528,121.185,70.0458,51.1392,395.528,0.9667
2022-04-02 07:00:00+00:00,2022-04-02T07:00:00.0/2022-04-02T08:00:00.0,449.281,298.7344,213.1705,85.5639,640.4882,298.7344,213.1705,85.5639,640.4882,1.0
2022-04-02 08:00:00+00:00,2022-04-02T08:00:00.0/2022-04-02T09:00:00.0,649.014,471.6408,365.3601,106.2806,765.6987,461.4363,346.1169,115.3194,729.1792,1.0
2022-04-02 09:00:00+00:00,2022-04-02T09:00:00.0/2022-04-02T10:00:00.0,810.5355,615.7219,496.4121,119.3098,834.6203,570.3453,403.9785,166.3669,684.6973,1.0
2022-04-02 10:00:00+00:00,2022-04-02T10:00:00.0/2022-04-02T11:00:00.0,922.8545,717.2631,589.8514,127.4118,871.555,593.2412,329.2546,263.9866,487.6539,1.0
2022-04-02 11:00:00+00:00,2022-04-02T11:00:00.0/2022-04-02T12:00:00.0,978.3357,767.6588,636.2642,131.3946,886.9817,605.0862,295.8105,309.2757,412.4794,1.0
2022-04-02 12:00:00+00:00,2022-04-02T12:00:00.0/2022-04-02T13:00:00.0,973.2205,758.908,619.9865,138.9215,868.6929,595.0148,286.2412,308.7736,399.8257,1.0
2022-04-02 13:00:00+00:00,2022-04-02T13:00:00.0/2022-04-02T14:00:00.0,907.8831,691.4471,543.1639,148.2831,815.3784,349.3539,44.4056,304.9483,65.9987,1.0
2022-04-02 14:00:00+00:00,2022-04-02T14:00:00.0/2022-04-02T15:00:00.0,786.8041,574.3726,426.3046,148.0681,737.4322,266.0878,22.5966,243.4912,40.4152,1.0
2022-04-02 15:00:00+00:00,2022-04-02T15:00:00.0/2022-04-02T16:00:00.0,618.265,421.7422,290.2782,131.464,637.5457,192.3363,20.6736,171.6627,47.9301,1.0
2022-04-02 16:00:00+00:00,2022-04-02T16:00:00.0/2022-04-02T17:00:00.0,413.782,249.8136,152.1177,97.696,493.0205,139.1662,22.5608,116.6054,76.1182,1.0
2022-04-02 17:00:00+00:00,2022-04-02T17:00:00.0/2022-04-02T18:00:00.0,187.3203,85.4158,37.5883,47.8275,240.9733,69.4363,19.4515,49.9848,147.3568,0.9083
2022-04-02 18:00:00+00:00,2022-04-02T18:00:00.0/2022-04-02T19:00:00.0,10.6442,2.7866,0.3608,2.4258,8.8411,2.7866,0.3608,2.4258,8.8411,0.8417
2022-04-02 19:00:00+00:00,2022-04-02T19:00:00.0/2022-04-02T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-02 20:00:00+00:00,2022-04-02T20:00:00.0/2022-04-02T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-02 21:00:00+00:00,2022-04-02T21:00:00.0/2022-04-02T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-02 22:00:00+00:00,2022-04-02T22:00:00.0/2022-04-02T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-02 23:00:00+00:00,2022-04-02T23:00:00.0/2022-04-03T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 00:00:00+00:00,2022-04-03T00:00:00.0/2022-04-03T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 01:00:00+00:00,2022-04-03T01:00:00.0/2022-04-03T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 02:00:00+00:00,2022-04-03T02:00:00.0/2022-04-03T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 03:00:00+00:00,2022-04-03T03:00:00.0/2022-04-03T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 04:00:00+00:00,2022-04-03T04:00:00.0/2022-04-03T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 05:00:00+00:00,2022-04-03T05:00:00.0/2022-04-03T06:00:00.0,28.7668,9.6827,2.8891,6.7936,47.4785,9.6827,2.8891,6.7936,47.4785,0.7583
2022-04-03 06:00:00+00:00,2022-04-03T06:00:00.0/2022-04-03T07:00:00.0,232.6837,125.8352,74.3078,51.5273,406.7194,125.8352,74.3078,51.5273,406.7194,0.9667
2022-04-03 07:00:00+00:00,2022-04-03T07:00:00.0/2022-04-03T08:00:00.0,456.6816,306.2961,223.6193,82.6768,660.5187,306.2961,223.6193,82.6768,660.5187,1.0
2022-04-03 08:00:00+00:00,2022-04-03T08:00:00.0/2022-04-03T09:00:00.0,656.0221,483.0834,384.4476,98.6358,796.5048,483.0834,384.4476,98.6358,796.5048,1.0
2022-04-03 09:00:00+00:00,2022-04-03T09:00:00.0/2022-04-03T10:00:00.0,817.1351,630.4005,521.8696,108.5309,869.8885,623.7429,506.6201,117.1229,845.9685,1.0
2022-04-03 10:00:00+00:00,2022-04-03T10:00:00.0/2022-04-03T11:00:00.0,929.0577,734.3408,618.0606,116.2801,906.6216,731.6857,611.9613,119.7244,897.2687,1.0
2022-04-03 11:00:00+00:00,2022-04-03T11:00:00.0/2022-04-03T12:00:00.0,984.1816,787.6049,667.136,120.4688,923.9563,787.6049,667.136,120.4688,923.9563,1.0
2022-04-03 12:00:00+00:00,2022-04-03T12:00:00.0/2022-04-03T13:00:00.0,978.7729,781.9559,659.2276,122.7283,917.981,739.1713,562.6188,176.5526,782.1613,1.0
2022-04-03 13:00:00+00:00,2022-04-03T13:00:00.0/2022-04-03T14:00:00.0,913.2257,717.5108,594.7999,122.7109,887.4055,501.5384,143.1146,358.4238,213.8198,1.0
2022-04-03 14:00:00+00:00,2022-04-03T14:00:00.0/2022-04-03T15:00:00.0,792.035,603.4268,485.4411,117.9856,834.3282,485.557,219.854,265.7029,375.4181,1.0
2022-04-03 15:00:00+00:00,2022-04-03T15:00:00.0/2022-04-03T16:00:00.0,623.4901,450.666,345.7646,104.9014,753.3799,312.5035,92.7178,219.7858,195.1679,1.0
2022-04-03 16:00:00+00:00,2022-04-03T16:00:00.0/2022-04-03T17:00:00.0,419.1074,274.1276,192.6253,81.5023,618.5273,198.0662,50.9501,147.1162,173.7845,1.0
2022-04-03 17:00:00+00:00,2022-04-03T17:00:00.0/2022-04-03T18:00:00.0,192.8453,99.2135,55.0167,44.1968,351.504,74.5298,13.1996,61.3302,94.0664,0.9083
2022-04-03 18:00:00+00:00,2022-04-03T18:00:00.0/2022-04-03T19:00:00.0,12.4245,3.7064,0.8101,2.8963,19.1705,3.3287,0.4279,2.9008,10.1269,0.8333
2022-04-03 19:00:00+00:00,2022-04-03T19:00:00.0/2022-04-03T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 20:00:00+00:00,2022-04-03T20:00:00.0/2022-04-03T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 21:00:00+00:00,2022-04-03T21:00:00.0/2022-04-03T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 22:00:00+00:00,2022-04-03T22:00:00.0/2022-04-03T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-03 23:00:00+00:00,2022-04-03T23:00:00.0/2022-04-04T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 00:00:00+00:00,2022-04-04T00:00:00.0/2022-04-04T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 01:00:00+00:00,2022-04-04T01:00:00.0/2022-04-04T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 02:00:00+00:00,2022-04-04T02:00:00.0/2022-04-04T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 03:00:00+00:00,2022-04-04T03:00:00.0/2022-04-04T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 04:00:00+00:00,2022-04-04T04:00:00.0/2022-04-04T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 05:00:00+00:00,2022-04-04T05:00:00.0/2022-04-04T06:00:00.0,32.8283,12.7217,5.2253,7.4963,81.7309,12.7217,5.2253,7.4963,81.7309,0.7417
2022-04-04 06:00:00+00:00,2022-04-04T06:00:00.0/2022-04-04T07:00:00.0,240.3764,140.448,94.8512,45.5968,512.0078,140.448,94.8512,45.5968,512.0078,0.9667
2022-04-04 07:00:00+00:00,2022-04-04T07:00:00.0/2022-04-04T08:00:00.0,464.0156,319.5716,249.6601,69.9115,727.6867,319.5716,249.6601,69.9115,727.6867,1.0
2022-04-04 08:00:00+00:00,2022-04-04T08:00:00.0/2022-04-04T09:00:00.0,662.9565,489.427,404.5144,84.9126,829.6308,489.369,404.4626,84.9064,829.5363,1.0
2022-04-04 09:00:00+00:00,2022-04-04T09:00:00.0/2022-04-04T10:00:00.0,823.6563,628.8774,533.613,95.2643,882.115,610.3307,497.3453,112.9854,825.2437,1.0
2022-04-04 10:00:00+00:00,2022-04-04T10:00:00.0/2022-04-04T11:00:00.0,935.1804,725.4208,622.6526,102.7682,906.9379,648.3448,430.2237,218.1212,624.3494,1.0
2022-04-04 11:00:00+00:00,2022-04-04T11:00:00.0/2022-04-04T12:00:00.0,989.9478,771.5619,664.0056,107.5564,913.7592,667.0735,410.7243,256.3493,564.9791,1.0
2022-04-04 12:00:00+00:00,2022-04-04T12:00:00.0/2022-04-04T13:00:00.0,984.2488,763.184,652.5616,110.6224,903.1255,709.5966,516.4642,193.1324,716.5945,1.0
2022-04-04 13:00:00+00:00,2022-04-04T13:00:00.0/2022-04-04T14:00:00.0,918.4976,701.1483,590.1432,111.0051,874.9215,399.8339,87.6239,312.21,127.2647,1.0
2022-04-04 14:00:00+00:00,2022-04-04T14:00:00.0/2022-04-04T15:00:00.0,797.2031,590.9014,483.5463,107.355,825.2681,215.0591,4.4341,210.6249,7.1494,1.0
2022-04-04 15:00:00+00:00,2022-04-04T15:00:00.0/2022-04-04T16:00:00.0,628.6617,443.825,348.1691,95.656,752.2641,136.7064,0.3171,136.3893,0.736,1.0
2022-04-04 16:00:00+00:00,2022-04-04T16:00:00.0/2022-04-04T17:00:00.0,424.3896,273.9695,199.256,74.7134,632.5452,133.887,5.1842,128.7029,14.7815,1.0
2022-04-04 17:00:00+00:00,2022-04-04T17:00:00.0/2022-04-04T18:00:00.0,198.3374,103.217,60.7888,42.4283,382.0036,45.0623,3.493,41.5693,42.9795,1.0
2022-04-04 18:00:00+00:00,2022-04-04T18:00:00.0/2022-04-04T19:00:00.0,14.3599,4.4455,1.0972,3.3483,24.0837,4.4455,1.0972,3.3483,24.0837,0.85
2022-04-04 19:00:00+00:00,2022-04-04T19:00:00.0/2022-04-04T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 20:00:00+00:00,2022-04-04T20:00:00.0/2022-04-04T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 21:00:00+00:00,2022-04-04T21:00:00.0/2022-04-04T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 22:00:00+00:00,2022-04-04T22:00:00.0/2022-04-04T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-04 23:00:00+00:00,2022-04-04T23:00:00.0/2022-04-05T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 00:00:00+00:00,2022-04-05T00:00:00.0/2022-04-05T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 01:00:00+00:00,2022-04-05T01:00:00.0/2022-04-05T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 02:00:00+00:00,2022-04-05T02:00:00.0/2022-04-05T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 03:00:00+00:00,2022-04-05T03:00:00.0/2022-04-05T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 04:00:00+00:00,2022-04-05T04:00:00.0/2022-04-05T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 05:00:00+00:00,2022-04-05T05:00:00.0/2022-04-05T06:00:00.0,37.1348,13.696,5.0997,8.5963,74.4731,1.8394,0.0,1.8394,0.0,0.725
2022-04-05 06:00:00+00:00,2022-04-05T06:00:00.0/2022-04-05T07:00:00.0,248.0092,139.0384,90.1323,48.9061,470.4565,36.1149,0.3346,35.7803,1.8165,0.9667
2022-04-05 07:00:00+00:00,2022-04-05T07:00:00.0/2022-04-05T08:00:00.0,471.2811,314.6183,240.9052,73.713,690.4431,86.9206,2.2221,84.6984,7.449,1.0
2022-04-05 08:00:00+00:00,2022-04-05T08:00:00.0/2022-04-05T09:00:00.0,669.8157,482.3459,395.0268,87.3191,801.1782,76.1334,0.0012,76.1321,0.0024,1.0
2022-04-05 09:00:00+00:00,2022-04-05T09:00:00.0/2022-04-05T10:00:00.0,830.098,621.3592,526.5392,94.82,863.028,121.8887,0.0046,121.8842,0.0072,1.0
2022-04-05 10:00:00+00:00,2022-04-05T10:00:00.0/2022-04-05T11:00:00.0,941.2217,719.0978,620.4831,98.6147,897.39,161.7161,0.9691,160.747,1.3582,1.0
2022-04-05 11:00:00+00:00,2022-04-05T11:00:00.0/2022-04-05T12:00:00.0,995.6335,767.6663,668.1237,99.5427,913.629,200.6069,0.6689,199.938,0.9208,1.0
2022-04-05 12:00:00+00:00,2022-04-05T12:00:00.0/2022-04-05T13:00:00.0,989.648,758.9854,646.0723,112.9131,888.6367,204.4641,0.6621,203.802,0.9211,1.0
2022-04-05 13:00:00+00:00,2022-04-05T13:00:00.0/2022-04-05T14:00:00.0,923.6988,693.0972,558.0376,135.0596,821.8248,219.3884,0.9601,218.4283,1.4189,1.0
2022-04-05 14:00:00+00:00,2022-04-05T14:00:00.0/2022-04-05T15:00:00.0,802.3085,578.6411,430.5476,148.0935,728.9382,176.76,0.7767,175.9833,1.3822,1.0
2022-04-05 15:00:00+00:00,2022-04-05T15:00:00.0/2022-04-05T16:00:00.0,633.78,430.3936,294.7713,135.6223,630.9033,111.7498,0.3813,111.3685,0.7455,1.0
2022-04-05 16:00:00+00:00,2022-04-05T16:00:00.0/2022-04-05T17:00:00.0,429.6286,263.1071,161.4672,101.64,504.4962,77.276,0.0084,77.2676,0.0282,1.0
2022-04-05 17:00:00+00:00,2022-04-05T17:00:00.0/2022-04-05T18:00:00.0,203.7966,97.9168,44.5866,53.3302,268.5928,43.8567,0.0757,43.781,0.832,1.0
2022-04-05 18:00:00+00:00,2022-04-05T18:00:00.0/2022-04-05T19:00:00.0,16.4064,4.7367,0.7239,4.0128,15.0769,3.6143,0.0188,3.5955,0.3917,0.8417
2022-04-05 19:00:00+00:00,2022-04-05T19:00:00.0/2022-04-05T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 20:00:00+00:00,2022-04-05T20:00:00.0/2022-04-05T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 21:00:00+00:00,2022-04-05T21:00:00.0/2022-04-05T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 22:00:00+00:00,2022-04-05T22:00:00.0/2022-04-05T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-05 23:00:00+00:00,2022-04-05T23:00:00.0/2022-04-06T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 00:00:00+00:00,2022-04-06T00:00:00.0/2022-04-06T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 01:00:00+00:00,2022-04-06T01:00:00.0/2022-04-06T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 02:00:00+00:00,2022-04-06T02:00:00.0/2022-04-06T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 03:00:00+00:00,2022-04-06T03:00:00.0/2022-04-06T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 04:00:00+00:00,2022-04-06T04:00:00.0/2022-04-06T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 05:00:00+00:00,2022-04-06T05:00:00.0/2022-04-06T06:00:00.0,41.6799,15.5694,5.3744,10.195,74.1154,1.9636,0.0,1.9636,0.0,0.7083
2022-04-06 06:00:00+00:00,2022-04-06T06:00:00.0/2022-04-06T07:00:00.0,255.5777,143.971,88.9483,55.0227,450.1619,18.5979,0.0,18.5979,0.0,0.9667
2022-04-06 07:00:00+00:00,2022-04-06T07:00:00.0/2022-04-06T08:00:00.0,478.4741,320.8307,238.1094,82.7213,671.6254,47.8875,0.0,47.8875,0.0,1.0
2022-04-06 08:00:00+00:00,2022-04-06T08:00:00.0/2022-04-06T09:00:00.0,676.5961,488.9522,390.974,97.9782,784.5096,66.0074,0.0133,65.9942,0.0237,1.0
2022-04-06 09:00:00+00:00,2022-04-06T09:00:00.0/2022-04-06T10:00:00.0,836.4568,628.3505,523.5079,104.8426,850.9427,219.17,3.3745,215.7954,5.3894,1.0
2022-04-06 10:00:00+00:00,2022-04-06T10:00:00.0/2022-04-06T11:00:00.0,947.179,726.7035,620.8891,105.8144,891.7739,278.4551,7.9466,270.5085,11.49,1.0
2022-04-06 11:00:00+00:00,2022-04-06T11:00:00.0/2022-04-06T12:00:00.0,1001.2366,775.4925,672.0358,103.4566,913.2999,372.9121,50.7446,322.1675,68.5891,1.0
2022-04-06 12:00:00+00:00,2022-04-06T12:00:00.0/2022-04-06T13:00:00.0,994.9683,768.3043,659.1459,109.1583,901.316,256.2554,12.376,243.8794,16.7612,1.0
2022-04-06 13:00:00+00:00,2022-04-06T13:00:00.0/2022-04-06T14:00:00.0,928.8274,705.4601,584.5569,120.9032,855.8585,311.1488,18.5057,292.6431,27.1287,1.0
2022-04-06 14:00:00+00:00,2022-04-06T14:00:00.0/2022-04-06T15:00:00.0,807.3494,594.0002,467.5606,126.4397,786.6861,225.1844,3.6049,221.5794,5.943,1.0
2022-04-06 15:00:00+00:00,2022-04-06T15:00:00.0/2022-04-06T16:00:00.0,638.8432,447.0385,332.4777,114.5608,706.1981,216.1721,14.5785,201.5936,30.7996,1.0
2022-04-06 16:00:00+00:00,2022-04-06T16:00:00.0/2022-04-06T17:00:00.0,434.8226,278.9562,192.5659,86.3904,596.242,186.4484,68.5786,117.8698,224.1954,1.0
2022-04-06 17:00:00+00:00,2022-04-06T17:00:00.0/2022-04-06T18:00:00.0,209.2208,109.0897,60.9425,48.1473,365.5707,48.489,4.1471,44.3419,45.4335,1.0
2022-04-06 18:00:00+00:00,2022-04-06T18:00:00.0/2022-04-06T19:00:00.0,18.602,5.9266,1.4221,4.5045,27.9091,5.9266,1.4221,4.5045,27.9091,0.825
2022-04-06 19:00:00+00:00,2022-04-06T19:00:00.0/2022-04-06T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 20:00:00+00:00,2022-04-06T20:00:00.0/2022-04-06T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 21:00:00+00:00,2022-04-06T21:00:00.0/2022-04-06T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 22:00:00+00:00,2022-04-06T22:00:00.0/2022-04-06T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-06 23:00:00+00:00,2022-04-06T23:00:00.0/2022-04-07T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 00:00:00+00:00,2022-04-07T00:00:00.0/2022-04-07T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 01:00:00+00:00,2022-04-07T01:00:00.0/2022-04-07T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 02:00:00+00:00,2022-04-07T02:00:00.0/2022-04-07T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 03:00:00+00:00,2022-04-07T03:00:00.0/2022-04-07T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 04:00:00+00:00,2022-04-07T04:00:00.0/2022-04-07T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 05:00:00+00:00,2022-04-07T05:00:00.0/2022-04-07T06:00:00.0,46.4579,17.8786,7.1717,10.7069,92.846,2.2394,0.0,2.2394,0.0,0.6917
2022-04-07 06:00:00+00:00,2022-04-07T06:00:00.0/2022-04-07T07:00:00.0,263.0798,150.0297,98.5951,51.4346,490.4246,15.816,0.0,15.816,0.0,0.9667
2022-04-07 07:00:00+00:00,2022-04-07T07:00:00.0/2022-04-07T08:00:00.0,485.5928,323.37,241.6396,81.7304,672.3708,32.5297,0.0,32.5297,0.0001,1.0
2022-04-07 08:00:00+00:00,2022-04-07T08:00:00.0/2022-04-07T09:00:00.0,683.2963,487.6609,382.8488,104.8121,760.6585,123.595,0.0724,123.5226,0.1336,1.0
2022-04-07 09:00:00+00:00,2022-04-07T09:00:00.0/2022-04-07T10:00:00.0,842.732,623.7442,503.3515,120.3927,811.7369,249.4183,6.7475,242.6708,10.6611,1.0
2022-04-07 10:00:00+00:00,2022-04-07T10:00:00.0/2022-04-07T11:00:00.0,953.0516,718.7979,590.2308,128.5671,842.097,216.7467,1.7847,214.962,2.5893,1.0
2022-04-07 11:00:00+00:00,2022-04-07T11:00:00.0/2022-04-07T12:00:00.0,1006.7565,764.5048,631.3696,133.1352,852.8589,401.0464,56.7759,344.2705,76.5615,1.0
2022-04-07 12:00:00+00:00,2022-04-07T12:00:00.0/2022-04-07T13:00:00.0,1000.2098,759.3497,626.541,132.8088,851.8474,510.0067,111.0324,398.9742,151.3476,1.0
2022-04-07 13:00:00+00:00,2022-04-07T13:00:00.0/2022-04-07T14:00:00.0,933.8836,704.0323,576.3868,127.6455,839.1176,587.5988,264.5468,323.052,385.8387,1.0
2022-04-07 14:00:00+00:00,2022-04-07T14:00:00.0/2022-04-07T15:00:00.0,812.3262,600.2521,481.532,118.7201,805.3817,488.576,200.8059,287.7702,336.5721,1.0
2022-04-07 15:00:00+00:00,2022-04-07T15:00:00.0/2022-04-07T16:00:00.0,643.8517,456.8911,351.8079,105.0832,740.9297,402.8759,240.3577,162.5181,508.6481,1.0
2022-04-07 16:00:00+00:00,2022-04-07T16:00:00.0/2022-04-07T17:00:00.0,439.9718,287.3853,203.3552,84.0301,621.8407,281.9806,194.1958,87.7848,598.5121,1.0
2022-04-07 17:00:00+00:00,2022-04-07T17:00:00.0/2022-04-07T18:00:00.0,214.61,114.3055,64.5132,49.7922,377.3662,114.3055,64.5132,49.7922,377.3662,1.0
2022-04-07 18:00:00+00:00,2022-04-07T18:00:00.0/2022-04-07T19:00:00.0,20.9084,6.8634,1.6452,5.2182,30.4124,6.8634,1.6452,5.2182,30.4124,0.8167
2022-04-07 19:00:00+00:00,2022-04-07T19:00:00.0/2022-04-07T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 20:00:00+00:00,2022-04-07T20:00:00.0/2022-04-07T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 21:00:00+00:00,2022-04-07T21:00:00.0/2022-04-07T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 22:00:00+00:00,2022-04-07T22:00:00.0/2022-04-07T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-07 23:00:00+00:00,2022-04-07T23:00:00.0/2022-04-08T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-08 00:00:00+00:00,2022-04-08T00:00:00.0/2022-04-08T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-04-08 01:00:00+00:00,2022-04-08T01:00:00.0/2022-04-08T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
