,ghi,dhi,dni
2022-01-20 09:00:00+00:00,97.2329,96.445,3.3405
2022-01-20 10:00:00+00:00,184.6164,155.2461,92.4372
2022-01-20 11:00:00+00:00,242.366,186.0853,158.671
2022-01-20 12:00:00+00:00,205.5213,184.4142,59.0285
2022-01-20 13:00:00+00:00,135.0613,133.2055,5.6959
2022-01-20 14:00:00+00:00,140.3135,88.3897,226.7596
2022-01-20 15:00:00+00:00,12.2941,12.2941,0.0
2022-01-20 16:00:00+00:00,0.7517,0.7517,0.0
2022-01-20 17:00:00+00:00,0.0,0.0,0.0
2022-01-20 18:00:00+00:00,0.0,0.0,0.0
2022-01-20 19:00:00+00:00,0.0,0.0,0.0
2022-01-20 20:00:00+00:00,0.0,0.0,0.0
2022-01-20 21:00:00+00:00,0.0,0.0,0.0
2022-01-20 22:00:00+00:00,0.0,0.0,0.0
2022-01-20 23:00:00+00:00,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,0.0,0.0,0.0
2022-01-21 01:00:00+00:00,0.0,0.0,0.0
2022-01-21 02:00:00+00:00,0.0,0.0,0.0
2022-01-21 03:00:00+00:00,0.0,0.0,0.0
2022-01-21 04:00:00+00:00,0.0,0.0,0.0
2022-01-21 05:00:00+00:00,0.0,0.0,0.0
2022-01-21 06:00:00+00:00,0.0,0.0,0.0
2022-01-21 07:00:00+00:00,1.8575,1.8575,0.0
2022-01-21 08:00:00+00:00,41.5269,41.5171,0.0591
2022-01-21 09:00:00+00:00,72.8576,72.5111,1.4491
2022-01-21 10:00:00+00:00,92.5989,92.4583,0.4301
2022-01-21 11:00:00+00:00,134.1624,133.2516,2.5097
2022-01-21 12:00:00+00:00,170.2923,164.6798,15.5988
2022-01-21 13:00:00+00:00,152.9262,133.7629,64.3891
2022-01-21 14:00:00+00:00,162.9553,112.2689,206.9085
2022-01-21 15:00:00+00:00,77.9147,51.6425,179.7589
2022-01-21 16:00:00+00:00,4.9847,4.6966,6.1581
2022-01-21 17:00:00+00:00,0.0,0.0,0.0
2022-01-21 18:00:00+00:00,0.0,0.0,0.0
2022-01-21 19:00:00+00:00,0.0,0.0,0.0
2022-01-21 20:00:00+00:00,0.0,0.0,0.0
2022-01-21 21:00:00+00:00,0.0,0.0,0.0
2022-01-21 22:00:00+00:00,0.0,0.0,0.0
2022-01-21 23:00:00+00:00,0.0,0.0,0.0
2022-01-22 00:00:00+00:00,0.0,0.0,0.0
2022-01-22 01:00:00+00:00,0.0,0.0,0.0
2022-01-22 02:00:00+00:00,0.0,0.0,0.0
2022-01-22 03:00:00+00:00,0.0,0.0,0.0
2022-01-22 04:00:00+00:00,0.0,0.0,0.0
2022-01-22 05:00:00+00:00,0.0,0.0,0.0
2022-01-22 06:00:00+00:00,0.0,0.0,0.0
2022-01-22 07:00:00+00:00,0.9519,0.9519,0.0
2022-01-22 08:00:00+00:00,18.7821,18.7821,0.0
2022-01-22 09:00:00+00:00,18.5138,18.5138,0.0
2022-01-22 10:00:00+00:00,56.8619,56.8618,0.0002
2022-01-22 11:00:00+00:00,101.8757,101.7892,0.2357
2022-01-22 12:00:00+00:00,123.7343,123.4538,0.772
2022-01-22 13:00:00+00:00,94.3805,94.3658,0.047
2022-01-22 14:00:00+00:00,51.9183,51.9152,0.0109
2022-01-22 15:00:00+00:00,25.5959,25.5959,0.0
2022-01-22 16:00:00+00:00,1.8187,1.8187,0.0
2022-01-22 17:00:00+00:00,0.0,0.0,0.0
2022-01-22 18:00:00+00:00,0.0,0.0,0.0
2022-01-22 19:00:00+00:00,0.0,0.0,0.0
2022-01-22 20:00:00+00:00,0.0,0.0,0.0
2022-01-22 21:00:00+00:00,0.0,0.0,0.0
2022-01-22 22:00:00+00:00,0.0,0.0,0.0
2022-01-22 23:00:00+00:00,0.0,0.0,0.0
2022-01-23 00:00:00+00:00,0.0,0.0,0.0
2022-01-23 01:00:00+00:00,0.0,0.0,0.0
2022-01-23 02:00:00+00:00,0.0,0.0,0.0
2022-01-23 03:00:00+00:00,0.0,0.0,0.0
2022-01-23 04:00:00+00:00,0.0,0.0,0.0
2022-01-23 05:00:00+00:00,0.0,0.0,0.0
2022-01-23 06:00:00+00:00,0.0,0.0,0.0
2022-01-23 07:00:00+00:00,0.6204,0.6204,0.0
2022-01-23 08:00:00+00:00,11.9878,11.9878,0.0
2022-01-23 09:00:00+00:00,18.8737,18.8737,0.0
2022-01-23 10:00:00+00:00,31.7108,31.7108,0.0
2022-01-23 11:00:00+00:00,63.124,63.1224,0.0043
2022-01-23 12:00:00+00:00,89.7633,89.7598,0.0095
2022-01-23 13:00:00+00:00,40.4517,40.4517,0.0
2022-01-23 14:00:00+00:00,23.0651,23.0651,0.0
2022-01-23 15:00:00+00:00,16.6406,16.6406,0.0
2022-01-23 16:00:00+00:00,1.0059,1.0059,0.0
2022-01-23 17:00:00+00:00,0.0,0.0,0.0
2022-01-23 18:00:00+00:00,0.0,0.0,0.0
2022-01-23 19:00:00+00:00,0.0,0.0,0.0
2022-01-23 20:00:00+00:00,0.0,0.0,0.0
2022-01-23 21:00:00+00:00,0.0,0.0,0.0
2022-01-23 22:00:00+00:00,0.0,0.0,0.0
2022-01-23 23:00:00+00:00,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,0.0,0.0,0.0
2022-01-24 01:00:00+00:00,0.0,0.0,0.0
2022-01-24 02:00:00+00:00,0.0,0.0,0.0
2022-01-24 03:00:00+00:00,0.0,0.0,0.0
2022-01-24 04:00:00+00:00,0.0,0.0,0.0
2022-01-24 05:00:00+00:00,0.0,0.0,0.0
2022-01-24 06:00:00+00:00,0.0,0.0,0.0
2022-01-24 07:00:00+00:00,5.2806,3.7412,34.9748
2022-01-24 08:00:00+00:00,92.0105,37.3717,409.6212
2022-01-24 09:00:00+00:00,182.6103,80.3901,427.1789
2022-01-24 10:00:00+00:00,297.771,82.7801,656.9866
2022-01-24 11:00:00+00:00,356.5948,86.2669,734.0007
2022-01-24 12:00:00+00:00,358.1505,88.5121,726.8304
2022-01-24 13:00:00+00:00,309.4964,85.2365,672.9241
2022-01-24 14:00:00+00:00,199.0009,83.7355,451.8085
2022-01-24 15:00:00+00:00,99.0203,46.573,361.4897
2022-01-24 16:00:00+00:00,9.1507,6.46,50.0553
2022-01-24 17:00:00+00:00,0.0,0.0,0.0
2022-01-24 18:00:00+00:00,0.0,0.0,0.0
2022-01-24 19:00:00+00:00,0.0,0.0,0.0
2022-01-24 20:00:00+00:00,0.0,0.0,0.0
2022-01-24 21:00:00+00:00,0.0,0.0,0.0
2022-01-24 22:00:00+00:00,0.0,0.0,0.0
2022-01-24 23:00:00+00:00,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,0.0,0.0,0.0
2022-01-25 01:00:00+00:00,0.0,0.0,0.0
2022-01-25 02:00:00+00:00,0.0,0.0,0.0
2022-01-25 03:00:00+00:00,0.0,0.0,0.0
2022-01-25 04:00:00+00:00,0.0,0.0,0.0
2022-01-25 05:00:00+00:00,0.0,0.0,0.0
2022-01-25 06:00:00+00:00,0.0,0.0,0.0
2022-01-25 07:00:00+00:00,3.0395,3.0395,0.0001
2022-01-25 08:00:00+00:00,36.7315,36.7314,0.0004
2022-01-25 09:00:00+00:00,22.1361,22.1361,0.0
2022-01-25 10:00:00+00:00,76.7357,76.7345,0.0038
2022-01-25 11:00:00+00:00,104.1639,104.0854,0.2073
2022-01-25 12:00:00+00:00,115.7422,115.6401,0.2709
2022-01-25 13:00:00+00:00,66.708,66.7079,0.0
2022-01-25 14:00:00+00:00,28.4791,28.4791,0.0
2022-01-25 15:00:00+00:00,13.1678,13.1678,0.0
2022-01-25 16:00:00+00:00,1.1157,1.1157,0.0
2022-01-25 17:00:00+00:00,0.0,0.0,0.0
2022-01-25 18:00:00+00:00,0.0,0.0,0.0
2022-01-25 19:00:00+00:00,0.0,0.0,0.0
2022-01-25 20:00:00+00:00,0.0,0.0,0.0
2022-01-25 21:00:00+00:00,0.0,0.0,0.0
2022-01-25 22:00:00+00:00,0.0,0.0,0.0
2022-01-25 23:00:00+00:00,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,0.0,0.0,0.0
2022-01-26 01:00:00+00:00,0.0,0.0,0.0
2022-01-26 02:00:00+00:00,0.0,0.0,0.0
2022-01-26 03:00:00+00:00,0.0,0.0,0.0
2022-01-26 04:00:00+00:00,0.0,0.0,0.0
2022-01-26 05:00:00+00:00,0.0,0.0,0.0
2022-01-26 06:00:00+00:00,0.0,0.0,0.0
2022-01-26 07:00:00+00:00,2.2488,2.2488,0.0
2022-01-26 08:00:00+00:00,25.7088,25.7088,0.0
2022-01-26 09:00:00+00:00,20.4243,20.4243,0.0
2022-01-26 10:00:00+00:00,40.0525,40.0525,0.0
2022-01-26 11:00:00+00:00,82.469,82.4571,0.0311
2022-01-26 12:00:00+00:00,102.6844,102.6621,0.0585
2022-01-26 13:00:00+00:00,44.4192,44.4192,0.0
2022-01-26 14:00:00+00:00,23.1306,23.1306,0.0
2022-01-26 15:00:00+00:00,11.781,11.781,0.0
2022-01-26 16:00:00+00:00,1.6208,1.6208,0.0
2022-01-26 17:00:00+00:00,0.0,0.0,0.0
2022-01-26 18:00:00+00:00,0.0,0.0,0.0
2022-01-26 19:00:00+00:00,0.0,0.0,0.0
2022-01-26 20:00:00+00:00,0.0,0.0,0.0
2022-01-26 21:00:00+00:00,0.0,0.0,0.0
2022-01-26 22:00:00+00:00,0.0,0.0,0.0
2022-01-26 23:00:00+00:00,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,0.0,0.0,0.0
2022-01-27 01:00:00+00:00,0.0,0.0,0.0
2022-01-27 02:00:00+00:00,0.0,0.0,0.0
2022-01-27 03:00:00+00:00,0.0,0.0,0.0
2022-01-27 04:00:00+00:00,0.0,0.0,0.0
2022-01-27 05:00:00+00:00,0.0,0.0,0.0
2022-01-27 06:00:00+00:00,0.0,0.0,0.0
2022-01-27 07:00:00+00:00,2.9019,2.9019,0.0
2022-01-27 08:00:00+00:00,15.6248,15.6248,0.0
2022-01-27 09:00:00+00:00,19.8965,19.8965,0.0001
2022-01-27 10:00:00+00:00,113.1342,112.5907,1.6192
2022-01-27 11:00:00+00:00,120.6687,120.3177,0.9083
2022-01-27 12:00:00+00:00,150.7688,149.009,4.6
2022-01-27 13:00:00+00:00,101.427,101.4074,0.0556
2022-01-27 14:00:00+00:00,39.1717,39.1573,0.0652
2022-01-27 15:00:00+00:00,77.6591,72.4351,35.8013
2022-01-27 16:00:00+00:00,10.6684,10.393,4.416
2022-01-27 17:00:00+00:00,0.0,0.0,0.0
2022-01-27 18:00:00+00:00,0.0,0.0,0.0
2022-01-27 19:00:00+00:00,0.0,0.0,0.0
2022-01-27 20:00:00+00:00,0.0,0.0,0.0
2022-01-27 21:00:00+00:00,0.0,0.0,0.0
2022-01-27 22:00:00+00:00,0.0,0.0,0.0
2022-01-27 23:00:00+00:00,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,0.0,0.0,0.0
2022-01-28 01:00:00+00:00,0.0,0.0,0.0
2022-01-28 02:00:00+00:00,0.0,0.0,0.0
2022-01-28 03:00:00+00:00,0.0,0.0,0.0
2022-01-28 04:00:00+00:00,0.0,0.0,0.0
2022-01-28 05:00:00+00:00,0.0,0.0,0.0
2022-01-28 06:00:00+00:00,0.0,0.0,0.0
2022-01-28 07:00:00+00:00,7.4284,5.7847,32.2824
2022-01-28 08:00:00+00:00,55.8212,50.1915,59.5403
2022-01-28 09:00:00+00:00,30.2902,30.2896,0.0031
2022-01-28 10:00:00+00:00,61.192,61.192,0.0
2022-01-28 11:00:00+00:00,89.3499,89.3211,0.0739
2022-01-28 12:00:00+00:00,109.51,109.4679,0.1083
2022-01-28 13:00:00+00:00,45.5666,45.5666,0.0
2022-01-28 14:00:00+00:00,27.4315,27.4315,0.0
2022-01-28 15:00:00+00:00,36.4608,36.4608,0.0
2022-01-28 16:00:00+00:00,7.0697,7.0697,0.0
2022-01-28 17:00:00+00:00,0.0,0.0,0.0
2022-01-28 18:00:00+00:00,0.0,0.0,0.0
2022-01-28 19:00:00+00:00,0.0,0.0,0.0
2022-01-28 20:00:00+00:00,0.0,0.0,0.0
2022-01-28 21:00:00+00:00,0.0,0.0,0.0
2022-01-28 22:00:00+00:00,0.0,0.0,0.0
2022-01-28 23:00:00+00:00,0.0,0.0,0.0
2022-01-29 00:00:00+00:00,0.0,0.0,0.0
2022-01-29 01:00:00+00:00,0.0,0.0,0.0
2022-01-29 02:00:00+00:00,0.0,0.0,0.0
2022-01-29 03:00:00+00:00,0.0,0.0,0.0
2022-01-29 04:00:00+00:00,0.0,0.0,0.0
2022-01-29 05:00:00+00:00,0.0,0.0,0.0
2022-01-29 06:00:00+00:00,0.0,0.0,0.0
2022-01-29 07:00:00+00:00,1.1263,1.1263,0.0
2022-01-29 08:00:00+00:00,47.7737,40.9795,40.7081
2022-01-29 09:00:00+00:00,67.2899,65.3816,7.5186
2022-01-29 10:00:00+00:00,105.9846,105.9285,0.1625
2022-01-29 11:00:00+00:00,107.3464,107.2578,0.2245
2022-01-29 12:00:00+00:00,117.9645,117.8627,0.2578
2022-01-29 13:00:00+00:00,45.5221,45.5221,0.0
2022-01-29 14:00:00+00:00,24.1552,24.1552,0.0
2022-01-29 15:00:00+00:00,15.8303,15.8303,0.0
2022-01-29 16:00:00+00:00,2.2062,2.2062,0.0
2022-01-29 17:00:00+00:00,0.0,0.0,0.0
2022-01-29 18:00:00+00:00,0.0,0.0,0.0
2022-01-29 19:00:00+00:00,0.0,0.0,0.0
2022-01-29 20:00:00+00:00,0.0,0.0,0.0
2022-01-29 21:00:00+00:00,0.0,0.0,0.0
2022-01-29 22:00:00+00:00,0.0,0.0,0.0
2022-01-29 23:00:00+00:00,0.0,0.0,0.0
2022-01-30 00:00:00+00:00,0.0,0.0,0.0
2022-01-30 01:00:00+00:00,0.0,0.0,0.0
2022-01-30 02:00:00+00:00,0.0,0.0,0.0
2022-01-30 03:00:00+00:00,0.0,0.0,0.0
2022-01-30 04:00:00+00:00,0.0,0.0,0.0
2022-01-30 05:00:00+00:00,0.0,0.0,0.0
2022-01-30 06:00:00+00:00,0.0,0.0,0.0
2022-01-30 07:00:00+00:00,8.9494,8.4162,8.8482
2022-01-30 08:00:00+00:00,104.339,53.0045,300.586
2022-01-30 09:00:00+00:00,243.0225,63.2507,680.5524
2022-01-30 10:00:00+00:00,341.1169,76.0766,762.186
2022-01-30 11:00:00+00:00,333.6924,131.0842,518.4717
2022-01-30 12:00:00+00:00,297.7842,163.1497,339.3098
2022-01-30 13:00:00+00:00,322.2261,102.1749,622.5034
2022-01-30 14:00:00+00:00,257.0897,69.9623,668.9849
2022-01-30 15:00:00+00:00,130.9661,49.5501,475.3055
2022-01-30 16:00:00+00:00,18.1115,12.2728,75.5708
2022-01-30 17:00:00+00:00,0.0,0.0,0.0
2022-01-30 18:00:00+00:00,0.0,0.0,0.0
2022-01-30 19:00:00+00:00,0.0,0.0,0.0
2022-01-30 20:00:00+00:00,0.0,0.0,0.0
2022-01-30 21:00:00+00:00,0.0,0.0,0.0
2022-01-30 22:00:00+00:00,0.0,0.0,0.0
2022-01-30 23:00:00+00:00,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,0.0,0.0,0.0
2022-01-31 01:00:00+00:00,0.0,0.0,0.0
2022-01-31 02:00:00+00:00,0.0,0.0,0.0
2022-01-31 03:00:00+00:00,0.0,0.0,0.0
2022-01-31 04:00:00+00:00,0.0,0.0,0.0
2022-01-31 05:00:00+00:00,0.0,0.0,0.0
2022-01-31 06:00:00+00:00,0.0,0.0,0.0
2022-01-31 07:00:00+00:00,11.3305,7.635,63.1419
2022-01-31 08:00:00+00:00,114.0795,47.6174,432.7963
2022-01-31 09:00:00+00:00,181.9139,132.9602,187.4253
2022-01-31 10:00:00+00:00,180.9629,149.9266,89.7555
2022-01-31 11:00:00+00:00,194.8956,163.0103,79.4009
2022-01-31 12:00:00+00:00,188.0471,135.1696,131.0958
2022-01-31 13:00:00+00:00,112.594,111.0522,4.4334
2022-01-31 14:00:00+00:00,146.6071,125.9419,72.3467
2022-01-31 15:00:00+00:00,106.8252,69.3405,200.334
2022-01-31 16:00:00+00:00,11.6161,11.6152,0.0124
2022-01-31 17:00:00+00:00,0.0,0.0,0.0
2022-01-31 18:00:00+00:00,0.0,0.0,0.0
2022-01-31 19:00:00+00:00,0.0,0.0,0.0
2022-01-31 20:00:00+00:00,0.0,0.0,0.0
2022-01-31 21:00:00+00:00,0.0,0.0,0.0
2022-01-31 22:00:00+00:00,0.0,0.0,0.0
2022-01-31 23:00:00+00:00,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,0.0,0.0,0.0
2022-02-01 01:00:00+00:00,0.0,0.0,0.0
2022-02-01 02:00:00+00:00,0.0,0.0,0.0
2022-02-01 03:00:00+00:00,0.0,0.0,0.0
2022-02-01 04:00:00+00:00,0.0,0.0,0.0
2022-02-01 05:00:00+00:00,0.0,0.0,0.0
2022-02-01 06:00:00+00:00,0.0,0.0,0.0
2022-02-01 07:00:00+00:00,4.0766,4.0766,0.0
2022-02-01 08:00:00+00:00,45.5636,45.5561,0.0362
2022-02-01 09:00:00+00:00,63.8961,63.6522,0.9549
2022-02-01 10:00:00+00:00,93.7825,93.7288,0.1577
2022-02-01 11:00:00+00:00,106.6387,106.6091,0.073
2022-02-01 12:00:00+00:00,108.3092,108.2666,0.1053
2022-02-01 13:00:00+00:00,86.2592,86.2474,0.0317
2022-02-01 14:00:00+00:00,32.5337,32.5337,0.0
2022-02-01 15:00:00+00:00,26.2664,26.2655,0.0068
2022-02-01 16:00:00+00:00,13.2881,13.2873,0.0102
2022-02-01 17:00:00+00:00,0.0,0.0,0.0
2022-02-01 18:00:00+00:00,0.0,0.0,0.0
2022-02-01 19:00:00+00:00,0.0,0.0,0.0
2022-02-01 20:00:00+00:00,0.0,0.0,0.0
2022-02-01 21:00:00+00:00,0.0,0.0,0.0
2022-02-01 22:00:00+00:00,0.0,0.0,0.0
2022-02-01 23:00:00+00:00,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,0.0,0.0,0.0
2022-02-02 01:00:00+00:00,0.0,0.0,0.0
2022-02-02 02:00:00+00:00,0.0,0.0,0.0
2022-02-02 03:00:00+00:00,0.0,0.0,0.0
2022-02-02 04:00:00+00:00,0.0,0.0,0.0
2022-02-02 05:00:00+00:00,0.0,0.0,0.0
2022-02-02 06:00:00+00:00,0.0,0.0,0.0
2022-02-02 07:00:00+00:00,13.1322,9.442,57.8461
2022-02-02 08:00:00+00:00,71.3019,45.6357,195.052
2022-02-02 09:00:00+00:00,61.6946,61.6926,0.0077
2022-02-02 10:00:00+00:00,80.9481,80.9382,0.0259
2022-02-02 11:00:00+00:00,157.5868,155.4505,5.174
2022-02-02 12:00:00+00:00,170.5078,164.8504,13.6472
2022-02-02 13:00:00+00:00,194.236,160.5879,91.7119
2022-02-02 14:00:00+00:00,45.3092,45.2945,0.0445
2022-02-02 15:00:00+00:00,14.9359,14.9359,0.0
2022-02-02 16:00:00+00:00,3.0013,3.0013,0.0
2022-02-02 17:00:00+00:00,0.0,0.0,0.0
2022-02-02 18:00:00+00:00,0.0,0.0,0.0
2022-02-02 19:00:00+00:00,0.0,0.0,0.0
2022-02-02 20:00:00+00:00,0.0,0.0,0.0
2022-02-02 21:00:00+00:00,0.0,0.0,0.0
2022-02-02 22:00:00+00:00,0.0,0.0,0.0
2022-02-02 23:00:00+00:00,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,0.0,0.0,0.0
2022-02-03 01:00:00+00:00,0.0,0.0,0.0
2022-02-03 02:00:00+00:00,0.0,0.0,0.0
2022-02-03 03:00:00+00:00,0.0,0.0,0.0
2022-02-03 04:00:00+00:00,0.0,0.0,0.0
2022-02-03 05:00:00+00:00,0.0,0.0,0.0
2022-02-03 06:00:00+00:00,0.0,0.0,0.0
2022-02-03 07:00:00+00:00,14.0141,10.187,59.0566
2022-02-03 08:00:00+00:00,79.2399,75.9654,27.0406
2022-02-03 09:00:00+00:00,93.4128,92.993,1.6201
2022-02-03 10:00:00+00:00,161.1088,153.4826,21.2558
2022-02-03 11:00:00+00:00,151.3422,150.6573,1.6634
2022-02-03 12:00:00+00:00,56.6462,56.6127,0.0798
2022-02-03 13:00:00+00:00,46.7401,46.7401,0.0
2022-02-03 14:00:00+00:00,105.1716,72.1424,126.0375
2022-02-03 15:00:00+00:00,117.9285,72.6147,252.1386
2022-02-03 16:00:00+00:00,25.6854,15.9266,119.5147
2022-02-03 17:00:00+00:00,0.0,0.0,0.0
2022-02-03 18:00:00+00:00,0.0,0.0,0.0
2022-02-03 19:00:00+00:00,0.0,0.0,0.0
2022-02-03 20:00:00+00:00,0.0,0.0,0.0
2022-02-03 21:00:00+00:00,0.0,0.0,0.0
2022-02-03 22:00:00+00:00,0.0,0.0,0.0
2022-02-03 23:00:00+00:00,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,0.0,0.0,0.0
2022-02-04 01:00:00+00:00,0.0,0.0,0.0
2022-02-04 02:00:00+00:00,0.0,0.0,0.0
2022-02-04 03:00:00+00:00,0.0,0.0,0.0
2022-02-04 04:00:00+00:00,0.0,0.0,0.0
2022-02-04 05:00:00+00:00,0.0,0.0,0.0
2022-02-04 06:00:00+00:00,0.0,0.0,0.0
2022-02-04 07:00:00+00:00,4.861,4.861,0.0
2022-02-04 08:00:00+00:00,21.4722,21.4722,0.0
2022-02-04 09:00:00+00:00,21.4139,21.4139,0.0
2022-02-04 10:00:00+00:00,55.5223,55.5189,0.0085
2022-02-04 11:00:00+00:00,129.1177,128.1637,2.2596
2022-02-04 12:00:00+00:00,285.8031,201.7128,200.6985
2022-02-04 13:00:00+00:00,175.6628,163.2555,31.5377
2022-02-04 14:00:00+00:00,48.8364,48.8364,0.0001
2022-02-04 15:00:00+00:00,77.9282,38.4849,226.585
2022-02-04 16:00:00+00:00,30.6547,15.9888,176.9829
2022-02-04 17:00:00+00:00,0.0,0.0,0.0
2022-02-04 18:00:00+00:00,0.0,0.0,0.0
2022-02-04 19:00:00+00:00,0.0,0.0,0.0
2022-02-04 20:00:00+00:00,0.0,0.0,0.0
2022-02-04 21:00:00+00:00,0.0,0.0,0.0
2022-02-04 22:00:00+00:00,0.0,0.0,0.0
2022-02-04 23:00:00+00:00,0.0,0.0,0.0
2022-02-05 00:00:00+00:00,0.0,0.0,0.0
2022-02-05 01:00:00+00:00,0.0,0.0,0.0
2022-02-05 02:00:00+00:00,0.0,0.0,0.0
2022-02-05 03:00:00+00:00,0.0,0.0,0.0
2022-02-05 04:00:00+00:00,0.0,0.0,0.0
2022-02-05 05:00:00+00:00,0.0,0.0,0.0
2022-02-05 06:00:00+00:00,0.0,0.0,0.0
2022-02-05 07:00:00+00:00,19.0945,11.2569,111.1668
2022-02-05 08:00:00+00:00,140.2996,47.9644,529.8508
2022-02-05 09:00:00+00:00,275.7899,66.3462,724.1555
2022-02-05 10:00:00+00:00,377.9955,74.6975,810.696
2022-02-05 11:00:00+00:00,414.1055,92.5548,766.3558
2022-02-05 12:00:00+00:00,434.0696,80.3354,834.0394
2022-02-05 13:00:00+00:00,365.054,92.6684,707.203
2022-02-05 14:00:00+00:00,273.3048,79.6343,623.1298
2022-02-05 15:00:00+00:00,159.8286,50.2489,561.3065
2022-02-05 16:00:00+00:00,33.3432,17.1349,187.1349
2022-02-05 17:00:00+00:00,0.0,0.0,0.0
2022-02-05 18:00:00+00:00,0.0,0.0,0.0
2022-02-05 19:00:00+00:00,0.0,0.0,0.0
2022-02-05 20:00:00+00:00,0.0,0.0,0.0
2022-02-05 21:00:00+00:00,0.0,0.0,0.0
2022-02-05 22:00:00+00:00,0.0,0.0,0.0
2022-02-05 23:00:00+00:00,0.0,0.0,0.0
2022-02-06 00:00:00+00:00,0.0,0.0,0.0
2022-02-06 01:00:00+00:00,0.0,0.0,0.0
2022-02-06 02:00:00+00:00,0.0,0.0,0.0
2022-02-06 03:00:00+00:00,0.0,0.0,0.0
2022-02-06 04:00:00+00:00,0.0,0.0,0.0
2022-02-06 05:00:00+00:00,0.0,0.0,0.0
2022-02-06 06:00:00+00:00,0.0,0.0,0.0
2022-02-06 07:00:00+00:00,6.4976,6.477,0.2064
2022-02-06 08:00:00+00:00,33.7906,32.652,8.587
2022-02-06 09:00:00+00:00,54.9423,54.9413,0.003
2022-02-06 10:00:00+00:00,132.2967,59.0594,186.9306
2022-02-06 11:00:00+00:00,99.5216,99.5062,0.0364
2022-02-06 12:00:00+00:00,143.4507,142.3966,2.441
2022-02-06 13:00:00+00:00,99.8852,99.8529,0.0801
2022-02-06 14:00:00+00:00,56.7706,56.7626,0.0235
2022-02-06 15:00:00+00:00,16.1015,16.1015,0.0
2022-02-06 16:00:00+00:00,4.513,4.513,0.0
2022-02-06 17:00:00+00:00,0.0,0.0,0.0
2022-02-06 18:00:00+00:00,0.0,0.0,0.0
2022-02-06 19:00:00+00:00,0.0,0.0,0.0
2022-02-06 20:00:00+00:00,0.0,0.0,0.0
2022-02-06 21:00:00+00:00,0.0,0.0,0.0
2022-02-06 22:00:00+00:00,0.0,0.0,0.0
2022-02-06 23:00:00+00:00,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,0.0,0.0,0.0
2022-02-07 01:00:00+00:00,0.0,0.0,0.0
2022-02-07 02:00:00+00:00,0.0,0.0,0.0
2022-02-07 03:00:00+00:00,0.0,0.0,0.0
2022-02-07 04:00:00+00:00,0.0,0.0,0.0
2022-02-07 05:00:00+00:00,0.0,0.0,0.0
2022-02-07 06:00:00+00:00,0.0,0.0,0.0
2022-02-07 07:00:00+00:00,22.4581,13.2978,120.9971
2022-02-07 08:00:00+00:00,146.2291,51.6548,517.6464
2022-02-07 09:00:00+00:00,275.1086,74.3535,672.3637
2022-02-07 10:00:00+00:00,375.6412,86.0661,755.0056
2022-02-07 11:00:00+00:00,399.2848,116.1595,656.8407
2022-02-07 12:00:00+00:00,443.7772,84.5512,827.8762
2022-02-07 13:00:00+00:00,382.5703,90.2853,735.1337
2022-02-07 14:00:00+00:00,266.9244,93.9148,546.3389
2022-02-07 15:00:00+00:00,173.3109,50.9984,595.6086
2022-02-07 16:00:00+00:00,38.9717,18.8631,219.532
2022-02-07 17:00:00+00:00,0.0,0.0,0.0
2022-02-07 18:00:00+00:00,0.0,0.0,0.0
2022-02-07 19:00:00+00:00,0.0,0.0,0.0
2022-02-07 20:00:00+00:00,0.0,0.0,0.0
2022-02-07 21:00:00+00:00,0.0,0.0,0.0
2022-02-07 22:00:00+00:00,0.0,0.0,0.0
2022-02-07 23:00:00+00:00,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,0.0,0.0,0.0
2022-02-08 01:00:00+00:00,0.0,0.0,0.0
2022-02-08 02:00:00+00:00,0.0,0.0,0.0
2022-02-08 03:00:00+00:00,0.0,0.0,0.0
2022-02-08 04:00:00+00:00,0.0,0.0,0.0
2022-02-08 05:00:00+00:00,0.0,0.0,0.0
2022-02-08 06:00:00+00:00,0.0,0.0,0.0
2022-02-08 07:00:00+00:00,6.7,6.7,0.0
2022-02-08 08:00:00+00:00,29.1398,29.1398,0.0
2022-02-08 09:00:00+00:00,26.7389,26.7389,0.0
2022-02-08 10:00:00+00:00,86.8244,86.822,0.0059
2022-02-08 11:00:00+00:00,152.9102,151.5948,2.9799
2022-02-08 12:00:00+00:00,170.404,168.54,4.232
2022-02-08 13:00:00+00:00,90.4045,90.4038,0.0017
2022-02-08 14:00:00+00:00,50.7755,50.7753,0.0007
2022-02-08 15:00:00+00:00,23.6866,23.6866,0.0
2022-02-08 16:00:00+00:00,5.6941,5.6941,0.0
2022-02-08 17:00:00+00:00,0.0,0.0,0.0
